EGS,depth,abundance
3473347.548,5.462833,0
3515666.288,5.462833,0
3550043.286,5.462833,0
3629001.993,5.462833,0
3660646.329,5.462833,0
3724476.981,5.462833,0
3744810.472,5.462833,0
3795325.921,5.462833,0
3824512.278,5.462833,0
3932763.982,5.462833,0
3994753.569,5.462833,0
4043952.044,5.462833,0
4054755.739,5.462833,0
4165059.568,5.462833,0
4256492.361,5.462833,0
4418272.085,5.462833,0
4427241.675,5.462833,0
4811909.965,5.462833,0
5093995.769,5.462833,0
1617484.76,5.462833,4.49069
1625643.911,5.462833,2.279951
1722363.522,5.462833,1.466848
1750314.056,5.462833,0
1754733.171,5.462833,1.122586
1885668.703,5.462833,6.3077945
1893964.868,5.462833,0
2010331.075,5.462833,0
2076140.156,5.462833,1.578407
2123367.128,5.462833,0
2494970.295,5.462833,0.125117
2605015.859,5.462833,0
2924700.634,5.462833,0
3031621.531,5.462833,0
3367062.843,5.462833,0
3410519.923,5.462833,0
3476664.615,5.462833,0
3606563.054,5.462833,0
3969110.008,5.462833,0
4008836.13,5.462833,0
4389079.089,5.462833,0
4498024.363,5.462833,0.07923
5134217.828,5.462833,0.104647
1487133.621,5.462833,1.120226
1559781.851,5.462833,1.215333
1658639.465,5.462833,0.769346
1893114.437,5.462833,0
1910883.04,5.462833,0
2019228.252,5.462833,0
2285009.705,5.462833,0
2587489.057,5.462833,0.095271
2701219.235,5.462833,0
2911907.607,5.462833,0
2086716.713,5.462833,0
2311844.235,5.462833,0
2428730.489,5.462833,0
2630273.493,5.462833,0
2813444.225,5.462833,0
2929940.167,5.462833,0
3169500.791,5.462833,0
3172728.077,5.462833,0
3472166.766,5.462833,0
1406429.706,5.462833,0
1465728.791,5.462833,0
1475548.154,5.462833,0
1503497.951,5.462833,0
1511662.976,5.462833,0
1514019.692,5.462833,0
1559113.56,5.462833,12.670307
1567263.093,5.462833,0.495825
1589367.387,5.462833,19.576061
1614025.392,5.462833,0.304408
1653819.762,5.462833,0.235681
1661100.96,5.462833,0
1674053.333,5.462833,0
1680865.323,5.462833,0
1684321.319,5.462833,0
1696368.289,5.462833,0
1713131.142,5.462833,0
1762687.146,5.462833,0
1771922.343,5.462833,0.120827
1799526.897,5.462833,0
1806298.402,5.462833,1.017411
1821135.608,5.462833,0
1856128.258,5.462833,0
1944826.811,5.462833,0
1974684.592,5.462833,0.201252
2004644.39,5.462833,0
2076694.278,5.462833,0
2109145.899,5.462833,0
2148850.411,5.462833,0
2159085.863,5.462833,0.150771
2165036.874,5.462833,0
2165447.726,5.462833,0
2180526.233,5.462833,0
2203080.71,5.462833,0
2226727.618,5.462833,0
2229416.948,5.462833,0.06168
2358199.526,5.462833,0
2418216.423,5.462833,0
2452459.495,5.462833,0
2551114.852,5.462833,0
2749898.461,5.462833,0
2751708.804,5.462833,0
2768861.119,5.462833,0
2810488.609,5.462833,0
2901619.964,5.462833,0
2910265.532,5.462833,0
2960911.95,5.462833,0
3447663.875,5.462833,0
1176367.406,5.462833,0
1488538.78,5.462833,0.182704
1509747.396,5.462833,4.790408
1589307.157,5.462833,0
1624902.846,5.462833,0.352037
1725990.042,5.462833,0
1800128.457,5.462833,0
1809468.462,5.462833,0
1851206.389,5.462833,0
1869396.232,5.462833,0
1956540.629,5.462833,0
2009780.634,5.462833,0
2010968.649,5.462833,0
2055703.079,5.462833,0
1591369.795,5.462833,2.58758
1656852.3,5.462833,0.249312
1673481.962,5.462833,3.192892
1693285.209,5.462833,0
1728299.015,5.462833,0
1820639.076,5.462833,0
1820832.808,5.462833,0
1855205.774,5.462833,0.216886
2042016.07,5.462833,0
2075772.998,5.462833,0
2115544.764,5.462833,0.139097
2163586.467,5.462833,0
2168270.91,5.462833,0
2202917.038,5.462833,0
2322395.858,5.462833,0
2504520.158,5.462833,0
2581091.136,5.462833,0
2763780.976,5.462833,0
2792234.475,5.462833,0
2936146.812,5.462833,0
3118477.766,5.462833,0
3592875.125,5.462833,0.058968
1325549.317,5.462833,2.179583
1465130.242,5.462833,0
1487027.354,5.462833,0
1687069.983,5.462833,1.605448
1803013.224,5.462833,0
1873440.33,5.462833,0
2083991.251,5.462833,0
2652780.488,5.462833,0
1537067.175,62.49174671,0
2106631.443,62.49174671,0.199719
2295757.172,62.49174671,0
2416182.504,62.49174671,0
2595850.768,62.49174671,0.135494
2633157.895,62.49174671,0
2637539.438,62.49174671,0
2975438.931,62.49174671,0
1907085.894,62.49174671,0
2680535.994,62.49174671,0
2798252.648,62.49174671,0
3082049.76,62.49174671,0
1874222.345,62.49174671,0.157499
2454889.23,62.49174671,0
2466240.782,62.49174671,0
1446709.698,62.49174671,10.818407
1457916.623,62.49174671,90.349782
1493225.235,62.49174671,35.417338
1581636.647,62.49174671,63.881392
1651796.147,62.49174671,24.982947
1663276.381,62.49174671,18.123595
1752110.801,62.49174671,5.027619
1829129.437,62.49174671,0.304916
1890539.455,62.49174671,0
1918532.154,62.49174671,0
1995929.298,62.49174671,0
2016216.797,62.49174671,0
2016801.827,62.49174671,2.696651
2222105.146,62.49174671,0
2247005.988,62.49174671,0
2251232.755,62.49174671,0
2258179.322,62.49174671,0.68933
2264096.188,62.49174671,0.697836
2268898.508,62.49174671,4.75094
2330684.388,62.49174671,2.941869
2358247.093,62.49174671,0
2359412.944,62.49174671,0
2410523.297,62.49174671,3.892353
2481800.545,62.49174671,1.467956
2553573.122,62.49174671,0.204601
2582196.279,62.49174671,0
2589108.578,62.49174671,0.05479
2614176.484,62.49174671,0
2620414.857,62.49174671,0
2635379.029,62.49174671,0
2662387.515,62.49174671,0.157492
2676894.594,62.49174671,0
2694308.061,62.49174671,0
2938393.652,62.49174671,0.03768
3054516.029,62.49174671,0
3230981.729,62.49174671,0
3661459.281,62.49174671,0
1340314.994,62.49174671,14.319965
1379677.467,62.49174671,4.694164
1430240.216,62.49174671,66.569681
1439155.484,62.49174671,112.755742
1456472.573,62.49174671,203.688467
1495621.563,62.49174671,10.658999
1507545.764,62.49174671,17.945624
1515892.788,62.49174671,113.876848
1552783.529,62.49174671,105.775596
1561506.06,62.49174671,2.901375
1564638.398,62.49174671,62.194604
1583286.745,62.49174671,7.057664
1618234.364,62.49174671,12.034217
1637737.763,62.49174671,11.241953
1697468.372,62.49174671,6.075591
1966410.51,62.49174671,13.3244
1110638.695,62.49174671,108.052214
1131377.483,62.49174671,26.909397
1256488.117,62.49174671,19.039675
1275744.522,62.49174671,17.544524
1304114.484,62.49174671,27.353042
1308389.977,62.49174671,9.726788
1409981.56,62.49174671,1.862161
1515259.641,62.49174671,9.393949
1527391.442,62.49174671,140.326274
1633574.463,62.49174671,12.763009
2303081.183,62.49174671,0
2458581.75,62.49174671,0
2629707.237,62.49174671,0.160905
2839279.867,62.49174671,0
2907955.197,62.49174671,0
3143504.787,62.49174671,0
2084003.218,62.49174671,0
2419995.863,62.49174671,0
2510845.85,62.49174671,0
2688466.89,62.49174671,0
2813370.45,62.49174671,0
2983519.588,62.49174671,0
3086524.792,62.49174671,0
3367044.82,62.49174671,0
3520150.167,62.49174671,0
3862329.886,62.49174671,0
1370343.546,62.49174671,0.840529
1413077.037,62.49174671,49.531482
1441197.664,62.49174671,43.650156
1504514.989,62.49174671,2.832838
1512077.992,62.49174671,5.692405
1513255.912,62.49174671,3.708275
1527512.248,62.49174671,23.041773
1539874.919,62.49174671,5.678366
1560974.768,62.49174671,6.330917
1619911.049,62.49174671,2.189653
1711541.188,62.49174671,0
1734198.486,62.49174671,1.202777
1737315.505,62.49174671,2.24604
1774907.095,62.49174671,3.236672
1795368.002,62.49174671,3.183141
2072896.291,62.49174671,3.529489
2083622.631,62.49174671,2.4977
2150638.677,62.49174671,2.195622
2216506.247,62.49174671,0.44904
2650679.612,62.49174671,2.150067
1408712.462,62.49174671,169.595597
1490551.003,62.49174671,42.9067125
1567077.929,62.49174671,44.827832
1608316.687,62.49174671,1.570911
1662833.64,62.49174671,158.847149
1781415.112,62.49174671,270.724754
1810680.456,62.49174671,1.118892
1866097.773,62.49174671,2.789079
1887408.638,62.49174671,1.771886
1983984.078,62.49174671,0.107502
2041929.073,62.49174671,0
2059797.991,62.49174671,0.668436
2111146.864,62.49174671,0
2137777.778,62.49174671,0.124288
2157169.832,62.49174671,1.503115
2158523.182,62.49174671,1.308975
2192810.292,62.49174671,1.354653
2215459.783,62.49174671,0
2295003.828,62.49174671,0
2323059.43,62.49174671,0.582348
2337368.032,62.49174671,0.081051
2387688.303,62.49174671,0.203086
2389851.605,62.49174671,0
2463304.553,62.49174671,0
2476542.361,62.49174671,0
2676454.576,62.49174671,0
2838486.131,62.49174671,0.141317
2887285.023,62.49174671,0
1666445.58,62.49174671,3.035442
1708150.616,62.49174671,0.565633
1774171.659,62.49174671,0.595846
1822411.29,62.49174671,2.633924
2045693.373,62.49174671,0.086909
2068359.028,62.49174671,0
2106443.897,62.49174671,0
2109231.45,62.49174671,1.574253
2234493.093,62.49174671,0
2330533.32,62.49174671,0.21421
1833123.845,62.49174671,0
1958580.576,62.49174671,0
2027774.03,62.49174671,1.394471
2205216.685,62.49174671,0
2205520.481,62.49174671,0.49527
2427328.609,62.49174671,0
2467698.943,62.49174671,0
2507974.759,62.49174671,0
2782288.182,62.49174671,0
3020664.629,62.49174671,0
3081164.822,62.49174671,0
3083738.337,62.49174671,0.086607
3339315.408,62.49174671,0.048058
3465738.468,62.49174671,0
3609067.358,62.49174671,0
4034611.169,62.49174671,0
4060955.171,62.49174671,0
1819560.919,62.49174671,0
2405102.647,62.49174671,0
2782198.345,62.49174671,0.091245
3013789.685,62.49174671,0
3041377.334,62.49174671,0
3183187.029,62.49174671,0
3192129.887,62.49174671,0
3439309.204,62.49174671,0
2162820.431,62.49174671,0
2837196.147,62.49174671,0
2909073.242,62.49174671,0
2944331.737,62.49174671,0
3018404.321,62.49174671,0
3025677.568,62.49174671,0
3148956.734,62.49174671,0
3357140.956,62.49174671,0.095036
3459856.922,62.49174671,0
3489860.648,62.49174671,0
3537173.214,62.49174671,0
3596931.641,62.49174671,0
3624159.165,62.49174671,0
3684528.668,62.49174671,0
3707981.231,62.49174671,0
3749854.307,62.49174671,0.100448
3762309.484,62.49174671,0
4055509.818,62.49174671,0
4096067.544,62.49174671,0
4530296.088,62.49174671,0
4816126.842,62.49174671,0
2228364.244,62.49174671,0
2796220.269,62.49174671,0
2338557.134,62.49174671,0
2352824.636,62.49174671,0
2365606.018,62.49174671,0
2373296.253,62.49174671,0
2513078.534,62.49174671,0
2574079.668,62.49174671,0
2619606.346,62.49174671,0.163549
2668681.431,62.49174671,0
2682343.65,62.49174671,0
2685542.559,62.49174671,0
2747546.276,62.49174671,0.209004
2753841.356,62.49174671,0
2767023.388,62.49174671,0
2771219.438,62.49174671,0
2809718.454,62.49174671,0
2830993.086,62.49174671,0
2858941.74,62.49174671,0.147026
2864053.967,62.49174671,0
2940986.313,62.49174671,0
3025893.012,62.49174671,0
3026862.426,62.49174671,0
3050960.914,62.49174671,0
3085403.84,62.49174671,0
3102292.802,62.49174671,0
3121343.262,62.49174671,0
3212921.417,62.49174671,0
3218649.902,62.49174671,0
3225545.974,62.49174671,0
3227979.239,62.49174671,1.951425
3230990.39,62.49174671,0
3249700.061,62.49174671,0
3279444.745,62.49174671,0
3283377.718,62.49174671,0
3302820.946,62.49174671,0.078957
3323799.438,62.49174671,0
3328549.319,62.49174671,0
3350842.25,62.49174671,0
3356059.688,62.49174671,0
3410299.178,62.49174671,0
3412188.491,62.49174671,0
3473347.548,62.49174671,0
3515666.288,62.49174671,0
3550043.286,62.49174671,0
3629001.993,62.49174671,0
3660646.329,62.49174671,0
3724476.981,62.49174671,0
3744810.472,62.49174671,0
3795325.921,62.49174671,0
3824512.278,62.49174671,0
3932763.982,62.49174671,0
3994753.569,62.49174671,0
4043952.044,62.49174671,0
4054755.739,62.49174671,0
4165059.568,62.49174671,0
4256492.361,62.49174671,0
4418272.085,62.49174671,0
4427241.675,62.49174671,0
4811909.965,62.49174671,0
5093995.769,62.49174671,0
1617484.76,62.49174671,114.47038
1625643.911,62.49174671,58.881937
1722363.522,62.49174671,27.525556
1750314.056,62.49174671,180.526252
1754733.171,62.49174671,12.558676
1885668.703,62.49174671,3.119964
1893964.868,62.49174671,0
2010331.075,62.49174671,2.053589
2076140.156,62.49174671,0.475798
2123367.128,62.49174671,1.916021
2494970.295,62.49174671,1.603772
2605015.859,62.49174671,0.207956
2924700.634,62.49174671,0
3031621.531,62.49174671,0
3367062.843,62.49174671,0.173414
3410519.923,62.49174671,0
3476664.615,62.49174671,0
3606563.054,62.49174671,0
3969110.008,62.49174671,0.067896
4008836.13,62.49174671,0
4389079.089,62.49174671,0
4498024.363,62.49174671,0.149368
5134217.828,62.49174671,0.254271
1487133.621,62.49174671,0.622991
1559781.851,62.49174671,0.645024
1658639.465,62.49174671,0.324419
1893114.437,62.49174671,0
1910883.04,62.49174671,0
2019228.252,62.49174671,0.139043
2285009.705,62.49174671,0
2587489.057,62.49174671,0
2701219.235,62.49174671,0.116366
2911907.607,62.49174671,0
2086716.713,62.49174671,0
2311844.235,62.49174671,0
2428730.489,62.49174671,0
2630273.493,62.49174671,0
2813444.225,62.49174671,0
2929940.167,62.49174671,0
3169500.791,62.49174671,0
3172728.077,62.49174671,0
3472166.766,62.49174671,0
1406429.706,62.49174671,9.680665
1465728.791,62.49174671,0
1475548.154,62.49174671,0
1503497.951,62.49174671,0
1511662.976,62.49174671,0
1514019.692,62.49174671,14.21855
1559113.56,62.49174671,6.200762
1567263.093,62.49174671,0.542195
1589367.387,62.49174671,38.189588
1614025.392,62.49174671,0.616537
1653819.762,62.49174671,0.15402
1661100.96,62.49174671,0
1674053.333,62.49174671,0
1680865.323,62.49174671,0.05502
1684321.319,62.49174671,0
1696368.289,62.49174671,66.065768
1713131.142,62.49174671,0.049797
1762687.146,62.49174671,0
1771922.343,62.49174671,0.208233
1799526.897,62.49174671,0
1806298.402,62.49174671,1.209175
1821135.608,62.49174671,0
1856128.258,62.49174671,0
1944826.811,62.49174671,0
1974684.592,62.49174671,0.073828
2004644.39,62.49174671,0
2076694.278,62.49174671,0
2109145.899,62.49174671,0
2148850.411,62.49174671,0
2159085.863,62.49174671,0
2165036.874,62.49174671,0
2165447.726,62.49174671,0
2180526.233,62.49174671,0
2203080.71,62.49174671,0
2226727.618,62.49174671,0
2229416.948,62.49174671,0.356737
2358199.526,62.49174671,0.052253
2418216.423,62.49174671,0
2452459.495,62.49174671,0
2551114.852,62.49174671,0
2749898.461,62.49174671,0
2751708.804,62.49174671,0
2768861.119,62.49174671,0
2810488.609,62.49174671,0
2901619.964,62.49174671,0
2910265.532,62.49174671,0
2960911.95,62.49174671,0
3447663.875,62.49174671,0
1176367.406,62.49174671,0
1488538.78,62.49174671,0.556484
1509747.396,62.49174671,2.646665
1589307.157,62.49174671,0.136171
1624902.846,62.49174671,0.220267
1725990.042,62.49174671,0
1800128.457,62.49174671,0
1809468.462,62.49174671,0
1851206.389,62.49174671,0
1869396.232,62.49174671,0
1956540.629,62.49174671,0
2009780.634,62.49174671,0
2010968.649,62.49174671,0
2055703.079,62.49174671,0
1591369.795,62.49174671,1.624287
1656852.3,62.49174671,22.934505
1673481.962,62.49174671,3.202985
1693285.209,62.49174671,0
1728299.015,62.49174671,0
1820639.076,62.49174671,14.03208
1820832.808,62.49174671,0
1855205.774,62.49174671,0.212221
2042016.07,62.49174671,0
2075772.998,62.49174671,0
2115544.764,62.49174671,0.38113
2163586.467,62.49174671,0
2168270.91,62.49174671,0
2202917.038,62.49174671,0
2322395.858,62.49174671,0
2504520.158,62.49174671,0.247777
2581091.136,62.49174671,0
2763780.976,62.49174671,0
2792234.475,62.49174671,0.108606
2936146.812,62.49174671,0
3118477.766,62.49174671,0.154684
3592875.125,62.49174671,0.135112
1325549.317,62.49174671,1.376919
1465130.242,62.49174671,0
1487027.354,62.49174671,0
1687069.983,62.49174671,0.847572
1803013.224,62.49174671,0
1873440.33,62.49174671,0
2083991.251,62.49174671,0.113312
2652780.488,62.49174671,0
1537067.175,990.7785,0.041216
2106631.443,990.7785,0.1967575
2295757.172,990.7785,0
2416182.504,990.7785,0.190265
2595850.768,990.7785,0.20075
2633157.895,990.7785,0
2637539.438,990.7785,0
2975438.931,990.7785,0.532689
1907085.894,990.7785,0
2680535.994,990.7785,0.112972
2798252.648,990.7785,0.10509
3082049.76,990.7785,0
1874222.345,990.7785,0.14828
2454889.23,990.7785,0
2466240.782,990.7785,0
1446709.698,990.7785,0.68717
1457916.623,990.7785,0.96823
1493225.235,990.7785,0.529028
1581636.647,990.7785,0.50259
1651796.147,990.7785,4.10536
1663276.381,990.7785,0.80647
1752110.801,990.7785,5.326883
1829129.437,990.7785,11.2042
1890539.455,990.7785,23.476023
1918532.154,990.7785,63.290104
1995929.298,990.7785,31.260617
2016216.797,990.7785,10.267642
2016801.827,990.7785,2.977024
2222105.146,990.7785,19.223853
2247005.988,990.7785,17.620911
2251232.755,990.7785,3.042418
2258179.322,990.7785,0.117988
2264096.188,990.7785,0.034
2268898.508,990.7785,0.022848
2330684.388,990.7785,9.428237
2358247.093,990.7785,0.151735
2359412.944,990.7785,14.34568
2410523.297,990.7785,0
2481800.545,990.7785,4.952682
2553573.122,990.7785,0.16066
2582196.279,990.7785,4.099018
2589108.578,990.7785,0.453054
2614176.484,990.7785,0
2620414.857,990.7785,0.059422
2635379.029,990.7785,15.498946
2662387.515,990.7785,0.43712
2676894.594,990.7785,2.181451
2694308.061,990.7785,0.970761
2938393.652,990.7785,4.722657
3054516.029,990.7785,0.039312
3230981.729,990.7785,19.98648
3661459.281,990.7785,0.032211
1340314.994,990.7785,0.279501
1379677.467,990.7785,0.839253
1430240.216,990.7785,0.574173
1439155.484,990.7785,0.550451
1456472.573,990.7785,0.859998
1495621.563,990.7785,1.287021
1507545.764,990.7785,0.891243
1515892.788,990.7785,0.64886
1552783.529,990.7785,0.465976
1561506.06,990.7785,17.864937
1564638.398,990.7785,0.419202
1583286.745,990.7785,0.99789
1618234.364,990.7785,0.243485
1637737.763,990.7785,1.373051
1697468.372,990.7785,70.713178
1966410.51,990.7785,0.912898
1110638.695,990.7785,0.814031
1131377.483,990.7785,0.510413
1256488.117,990.7785,4.326077
1275744.522,990.7785,0.979981
1304114.484,990.7785,0.961949
1308389.977,990.7785,0.530111
1409981.56,990.7785,11.316279
1515259.641,990.7785,1.452517
1527391.442,990.7785,1.637059
1633574.463,990.7785,4.621555
2303081.183,990.7785,0.357079
2458581.75,990.7785,2.671125
2629707.237,990.7785,0.168155
2839279.867,990.7785,0.130914
2907955.197,990.7785,0.065618
3143504.787,990.7785,0
2084003.218,990.7785,0
2419995.863,990.7785,0.142644
2510845.85,990.7785,1.749524
2688466.89,990.7785,15.922283
2813370.45,990.7785,0.144804
2983519.588,990.7785,0.001628
3086524.792,990.7785,3.184526
3367044.82,990.7785,0
3520150.167,990.7785,0.101383
3862329.886,990.7785,0.042853
1370343.546,990.7785,18.864487
1413077.037,990.7785,0.880627
1441197.664,990.7785,1.359118
1504514.989,990.7785,1.466057
1512077.992,990.7785,5.639735
1513255.912,990.7785,8.585852
1527512.248,990.7785,1.033432
1539874.919,990.7785,5.86735
